Type,Number of Rooms,Number of Bathrooms,Area (sqft),Amenities Distance Avg (km),Parking Spaces,Age (years),Location,Crime Rate,Lower Status Population,Avg People in Building,Rent Price
Flat,3,2,424.848,1.2787,1,7.9,Noida,1.82,8.58,47.6385,30310.156474752992
Flat,3,1,621.898,14.1901,0,5.4,Greater Noida,1.74,5.56,18.985,29131.543045349856
Flat,3,2,709.46,10.4927,0,15.1,Saket,1.66,8.09,2.9028,32476.353909353882
Flat,2,2,590.0,9.3437,2,4.0,Gurgaon,0.7,2.49,6.4917,33700.01996454117
Flat,2,2,492.079,0.6258,0,1.7,Noida,1.18,6.07,45.6721,27695.66551576293
Flat,3,3,660.883,9.6008,1,2.5,Mayur Vihar,0.07,7.66,50.1646,38801.178259971246
Flat,4,3,636.876,0.5708,0,19.5,Faridabad,1.84,0.7,37.317,40435.40737676432
Flat,2,2,452.801,0.4199,0,11.7,New Delhi,0.15,6.87,7.3412,28455.32744438575
PG,1,1,209.619,4.8523,1,10.2,Greater Noida,0.22,4.51,16.2995,15562.237315929018
Flat,2,2,579.838,14.5552,0,6.3,Mayur Vihar,0.17,9.3,21.1231,25922.610098349793
Flat,1,1,261.615,6.3106,1,9.1,Greater Noida,0.37,8.51,43.0775,15813.433530955643
Flat,4,1,1104.398,14.5014,0,1.5,Greater Noida,0.45,1.77,47.0126,48416.89717794384
Flat,4,2,671.283,9.8905,2,23.4,Mayur Vihar,0.12,4.74,54.1301,41608.78134639475
Flat,1,1,221.933,1.1047,0,19.7,Noida,1.07,1.79,31.5678,13113.461119806869
PG,1,1,209.07,10.8501,1,13.2,New Delhi,1.17,0.37,36.0484,17292.494311304097
Flat,3,3,517.008,3.6751,0,11.0,Mayur Vihar,0.91,7.84,30.2474,33130.872135109195
PG,1,1,132.398,5.9587,0,3.4,Saket,0.3,9.35,2.7267,11467.691301672927
Flat,4,1,1189.647,12.2735,1,17.8,Gurgaon,0.47,9.19,43.0616,52160.010852708976
Flat,2,1,489.794,2.111,0,7.6,Greater Noida,1.34,0.08,20.7128,23989.952530535706
Flat,3,1,778.622,3.3187,1,17.5,Faridabad,0.14,8.52,20.2929,35078.620260602045
Flat,4,1,579.287,5.4984,0,9.5,Greater Noida,0.28,3.9,25.6745,35893.21270205958
Flat,3,1,486.19,8.6204,0,6.7,Vasant Kunj,0.85,6.62,7.9548,27184.55671809183
Flat,2,1,409.676,2.7241,2,10.7,Faridabad,1.82,3.9,17.9219,25526.366761005444
Flat,1,1,277.502,3.5957,1,21.5,Mayur Vihar,0.65,1.13,32.4005,15814.84414027895
Flat,2,1,574.145,3.8523,2,14.6,Vasant Kunj,1.6,2.01,26.8733,29157.984390322366
Flat,1,1,125.882,14.3908,1,12.3,Gurgaon,1.62,2.34,35.9187,12174.505419703535
Flat,2,2,462.82,11.7259,0,23.1,Dwarka,0.38,4.56,14.8675,22944.526162462364
Flat,2,1,462.222,7.9061,2,16.7,New Delhi,1.79,5.17,53.9105,29516.673525969214
Flat,3,2,411.134,9.2494,0,13.8,New Delhi,1.96,5.95,55.9763,30903.57231261681
Flat,4,1,810.178,14.2066,1,21.4,Gurgaon,0.43,1.8,5.868,41918.53639020822
Flat,2,2,268.071,14.0845,0,20.1,Dwarka,0.48,7.06,34.09,18803.387172372084
Flat,2,1,536.159,1.1451,0,22.1,Saket,1.7,7.0,53.6782,22796.14502094944
PG,1,1,117.142,11.023,0,20.6,Faridabad,1.27,5.46,44.3552,8172.045131599778
Flat,3,2,368.504,8.8571,0,18.7,New Delhi,1.66,3.25,47.3304,28497.884360932214
Flat,3,1,646.835,6.4621,0,15.7,Dwarka,0.18,8.39,39.7168,32018.65439731129
Flat,4,2,1061.31,9.8358,2,7.5,Mayur Vihar,1.15,9.69,33.5821,49173.03331753878
Flat,3,2,676.598,2.7998,2,0.5,Noida,1.45,4.55,22.775,38506.839919609265
Flat,2,2,368.566,9.1649,2,22.1,Dwarka,1.27,6.25,47.0147,24916.32171335332
Flat,1,1,268.324,13.5985,2,3.4,New Delhi,1.89,7.57,17.7739,18906.625425547823
Flat,3,3,536.869,9.7479,2,17.0,Greater Noida,0.39,9.85,48.6959,35496.9531438476
Flat,4,3,1147.46,11.7529,2,7.1,Saket,1.61,4.32,58.8646,53974.29330285833
PG,1,1,189.137,7.5706,0,1.3,Dwarka,0.84,2.6,10.1197,12800.025300207748
Flat,3,1,611.851,12.6189,2,18.5,Greater Noida,1.74,7.94,12.1542,32274.266494477186
Flat,1,1,172.843,12.5295,0,10.0,Saket,0.78,1.71,12.3478,12674.747649976915
Flat,1,1,220.361,12.1942,2,1.2,Mayur Vihar,0.67,9.38,19.1933,15866.52811203924
Flat,4,3,1034.798,9.9218,2,2.2,Mayur Vihar,1.63,4.3,41.0641,52619.72272464837
Flat,1,1,186.361,9.7254,1,20.5,Dwarka,1.5,2.73,33.4408,12667.06788998215
PG,1,1,117.675,3.7295,0,5.3,Vasant Kunj,0.27,3.88,21.668,12537.985719148248
Flat,1,1,291.688,4.8427,2,19.6,Gurgaon,0.41,7.05,4.7367,18911.65789712047
PG,1,1,194.102,9.3416,0,3.7,Dwarka,0.18,6.88,51.0982,14445.9450704942
PG,1,1,121.734,10.3388,1,20.1,Saket,0.28,3.47,29.1142,11908.213360469632
Flat,2,1,311.922,9.6222,1,17.7,Vasant Kunj,1.76,3.49,29.7307,19509.146699276676
Flat,1,1,208.738,11.2364,0,8.8,New Delhi,0.39,6.03,38.6321,14067.953269817372
Flat,2,1,457.337,8.3464,2,24.9,Gurgaon,0.82,3.68,21.7203,25663.881370317325
Flat,3,1,428.332,3.6671,0,14.0,Dwarka,0.67,7.97,56.0743,27655.25736148849
Flat,3,3,446.022,2.3775,0,10.7,Dwarka,0.65,3.26,29.2579,31444.064742379196
Flat,1,1,191.569,0.2718,0,12.1,Dwarka,1.16,5.17,25.9925,11802.554271697942
Flat,3,3,600.836,11.1593,2,21.3,Saket,0.59,3.26,5.8387,36726.39131748961
Flat,2,2,312.463,10.7774,0,15.2,Dwarka,1.55,6.95,12.5453,18252.575985175874
PG,1,1,176.15,2.3889,2,20.2,Vasant Kunj,1.06,6.59,52.9596,15948.36834077477
Flat,2,2,279.798,7.032,2,1.5,Greater Noida,0.69,9.05,17.319,24962.532352721846
Flat,1,1,170.772,10.1404,0,10.4,Mayur Vihar,0.74,5.95,7.1215,10313.01161552203
PG,1,1,220.079,2.1552,1,5.8,New Delhi,0.82,0.71,36.9154,19117.19146468767
Flat,4,1,817.885,9.298,1,3.7,Gurgaon,1.96,2.81,31.0647,43801.134530067735
Flat,3,1,635.732,14.3587,2,19.9,Greater Noida,1.25,6.17,2.3111,32503.290986913813
Flat,1,1,193.895,12.7061,1,17.3,Greater Noida,1.45,2.97,32.0385,13351.77675914333
Flat,1,1,297.931,8.7985,2,0.0,New Delhi,1.41,5.62,10.3588,19910.603679755484
Flat,4,3,738.076,10.8891,1,9.3,New Delhi,1.08,9.9,17.2701,48286.756487329185
Flat,3,1,756.03,14.3637,2,10.2,Greater Noida,1.25,0.56,57.6232,37595.445218666275
Flat,1,1,268.12,13.821,1,3.1,Saket,1.18,3.47,6.3296,15180.043932972327
Flat,2,1,388.248,5.9613,2,0.4,Saket,1.79,9.38,29.0061,24214.76670338469
Flat,4,3,1116.333,12.4047,1,7.2,New Delhi,0.19,8.07,4.7158,60677.30326133527
Flat,3,1,783.049,7.1119,2,21.3,Vasant Kunj,1.34,9.14,57.6518,35795.39033882436
Flat,1,1,232.082,12.6575,0,4.1,Vasant Kunj,1.93,6.75,51.9758,13017.136431960875
PG,1,1,129.685,4.1858,2,5.3,Saket,0.92,0.42,48.3722,17940.224649682477
Flat,1,1,152.596,7.7843,2,13.2,Greater Noida,0.87,6.56,35.1415,14343.292690653767
Flat,3,2,705.262,5.8927,2,13.3,Mayur Vihar,0.29,6.78,7.9783,37512.92399816877
Flat,3,2,463.167,10.371,0,19.0,Greater Noida,0.88,7.03,48.4915,27662.25785128378
Flat,1,1,272.636,5.6115,0,2.9,New Delhi,1.64,7.81,17.6078,15877.233060970273
Flat,1,1,219.409,1.5405,1,15.9,Dwarka,1.09,8.26,40.9117,14757.808888558528
Flat,2,1,434.983,12.112,2,2.3,Dwarka,0.9,8.46,6.2399,25170.350565237593
Flat,3,3,537.755,5.6007,0,10.3,Dwarka,1.39,8.93,41.3663,31916.037644326985
PG,1,1,190.986,2.0742,0,7.7,Saket,0.89,0.31,38.6552,13396.70654879319
Flat,1,1,155.492,7.4755,2,24.4,New Delhi,0.74,7.72,9.1625,13546.08519157838
Flat,1,1,246.887,2.6165,2,11.8,New Delhi,1.94,3.18,5.7807,19399.938383346325
Flat,2,2,457.251,14.4235,2,24.0,New Delhi,1.02,0.46,20.1856,30299.471832458003
PG,1,1,215.612,11.6561,2,14.5,Mayur Vihar,0.65,8.34,50.8345,15165.434535538541
PG,1,1,143.084,7.5873,2,2.7,Faridabad,0.52,3.49,14.9917,15527.329908634209
Flat,1,1,140.509,7.8998,1,24.4,Noida,0.58,6.76,13.0882,12070.744191692744
Flat,4,3,512.701,10.8658,1,8.5,Dwarka,1.56,1.72,6.1082,38617.340849232714
Flat,1,1,191.532,4.0426,1,24.9,Noida,0.04,1.37,14.3549,14864.696681559411
PG,1,1,138.165,2.511,0,24.7,New Delhi,0.71,1.13,17.9815,11081.48159217144
Flat,2,1,455.24,5.8404,2,4.2,Dwarka,0.89,5.4,14.5033,26465.521397803936
Flat,2,1,531.412,6.93,1,6.1,Greater Noida,1.61,7.04,24.8609,24914.389116166505
Flat,3,2,785.834,12.6399,0,22.7,Mayur Vihar,0.91,0.35,31.43,34894.41287458212
Flat,2,1,406.754,7.4176,1,20.6,Mayur Vihar,0.29,7.65,36.6326,22169.7249424604
Flat,2,1,464.779,10.2267,2,8.6,Faridabad,1.89,3.64,24.85,26353.245448241265
Flat,4,2,733.652,6.2457,1,9.2,Saket,1.12,7.67,7.0292,41617.21230080064
PG,1,1,224.312,5.7052,0,21.4,Greater Noida,1.23,8.29,3.1409,10695.080092406633
Flat,3,1,542.424,7.0861,0,17.7,Greater Noida,1.73,6.98,23.7129,26878.43282898779
Flat,3,2,499.774,12.3487,1,16.9,Faridabad,1.88,2.41,29.2278,29585.196022108805
Flat,3,2,806.699,13.852,1,24.7,Mayur Vihar,0.32,9.78,4.8281,34829.01450453282
Flat,2,2,453.979,0.3352,0,10.2,Greater Noida,0.28,2.84,52.8288,27509.702715542335
Flat,1,1,238.524,12.5426,2,15.8,Vasant Kunj,0.58,8.47,57.1072,17368.44034486898
Flat,2,2,531.246,6.337,1,19.0,New Delhi,0.33,0.38,5.6052,33265.50634228638
Flat,3,3,729.503,10.786,1,1.0,Faridabad,1.5,0.55,38.6771,40669.756652114454
Flat,3,3,720.854,0.6245,1,22.2,Noida,0.36,8.59,29.838,38383.57411233119
Flat,1,1,225.321,2.7185,1,8.0,Gurgaon,1.97,8.61,39.4516,14948.285720829026
Flat,3,1,625.937,12.5781,2,6.0,Mayur Vihar,1.7,7.42,1.2324,33223.87319733189
Flat,4,2,865.488,14.2964,2,0.0,Gurgaon,1.3,8.73,33.0849,48063.39759769859
Flat,1,1,252.753,14.2028,2,21.5,Gurgaon,1.18,1.99,47.2114,17991.3056786934
Flat,1,1,264.808,2.5736,1,16.7,Faridabad,0.13,8.52,15.112,14787.223810200781
Flat,4,3,571.399,7.0053,2,3.2,Noida,1.43,7.52,14.8918,40619.54306044362
Flat,2,2,246.495,4.4631,1,24.6,Vasant Kunj,0.4,6.89,9.2269,20821.797129766226
Flat,2,2,568.391,5.0933,2,16.0,Greater Noida,0.86,6.61,41.2468,31668.108662535513
Flat,1,1,249.313,1.7596,0,8.3,Vasant Kunj,1.03,6.04,19.0613,13593.526924827402
Flat,1,1,141.929,3.042,2,18.4,Greater Noida,0.66,4.25,12.9412,15508.694832367677
Flat,1,1,235.69,12.5164,2,13.7,Dwarka,0.64,9.22,49.8295,16627.711457348276
Flat,3,2,531.985,8.0208,2,4.4,New Delhi,0.25,3.58,42.0511,41298.815502624544
Flat,3,1,712.843,8.0403,0,2.9,Gurgaon,1.8,0.76,42.1046,35330.90000487445
PG,1,1,161.851,6.3205,0,12.0,Faridabad,1.88,2.45,9.0158,10117.151942872953
Flat,4,1,765.06,1.198,0,1.7,New Delhi,1.97,4.77,12.5854,44461.171488698026
PG,1,1,119.881,12.1595,0,1.7,Dwarka,0.03,5.28,2.5335,11360.086841224156
Flat,4,1,703.97,3.1665,1,20.5,Mayur Vihar,0.32,7.66,11.4332,37094.67886315772
Flat,3,3,685.722,7.2021,0,20.2,Mayur Vihar,0.05,5.7,53.9607,36777.241218126095
Flat,2,2,371.217,8.6086,2,15.6,Faridabad,1.99,5.14,56.3385,25051.435930789557
Flat,4,4,850.498,3.9261,1,3.5,Mayur Vihar,1.92,7.78,28.1204,48362.241281822324
Flat,3,2,800.447,7.7274,2,2.2,Dwarka,1.28,7.76,14.656,39929.744291421455
Flat,1,1,145.77,6.4581,0,2.2,Greater Noida,0.04,8.57,16.4696,12066.68626161045
PG,1,1,150.97,13.169,1,4.9,Mayur Vihar,1.61,2.96,22.5017,12478.043513500961
Flat,2,1,598.362,9.4666,1,8.2,Mayur Vihar,0.9,0.19,25.6845,29531.18532356725
Flat,3,3,400.497,9.0493,1,0.3,Dwarka,1.23,2.17,58.9431,34190.65761354984
Flat,3,2,606.491,3.8347,2,16.6,Greater Noida,1.91,8.42,34.8147,33673.60522249977
PG,1,1,213.803,0.3124,1,5.0,New Delhi,0.16,4.14,55.1017,18768.769454048608
Flat,1,1,289.74,11.6957,1,4.5,Noida,1.55,5.31,18.811,15576.6973070477
PG,1,1,134.053,11.2655,2,9.2,Gurgaon,0.19,9.17,55.2389,15177.803215333775
Flat,3,1,768.98,12.4266,2,11.2,Mayur Vihar,1.21,0.29,36.8749,37768.31991794692
Flat,2,2,343.363,8.3274,0,14.9,Saket,0.13,6.1,54.5995,21887.57926180039
PG,1,1,103.382,11.9642,0,12.8,New Delhi,0.57,0.62,39.1716,12498.785598144015
Flat,1,1,176.485,14.8987,0,3.0,Dwarka,0.04,8.99,37.2733,12424.983059648028
Flat,3,2,653.623,0.1839,1,4.4,Gurgaon,1.79,9.45,41.0429,37890.69986989999
Flat,4,3,1121.53,5.2374,2,20.2,Dwarka,1.86,8.96,53.9341,52739.165100352475
Flat,2,1,323.105,11.5096,1,10.9,Dwarka,1.36,8.17,56.7746,19892.363033118007
Flat,4,4,775.914,9.8311,0,20.1,Greater Noida,0.83,8.45,43.4352,43616.11848774633
Flat,1,1,219.339,8.0998,0,22.3,Gurgaon,0.18,4.63,40.0992,13810.429366381033
Flat,4,4,702.97,4.4583,2,1.2,Noida,1.17,6.24,9.6601,46568.401649044994
PG,1,1,194.033,1.6586,2,1.6,Mayur Vihar,0.6,3.26,39.9441,18645.067965493585
Flat,4,2,967.813,10.5323,1,3.6,New Delhi,1.07,4.09,23.1974,54777.02562437206
Flat,1,1,141.324,3.3847,1,16.9,Noida,1.59,2.27,17.7024,11897.651149071724
PG,1,1,191.683,1.344,1,17.3,New Delhi,1.81,5.03,10.2984,14209.48600837449
Flat,3,2,864.455,4.5183,0,10.8,Saket,0.34,9.27,32.939,37118.97648769793
Flat,3,1,469.14,7.9754,1,23.1,New Delhi,0.9,4.68,36.8784,31955.204255054716
Flat,4,4,1164.609,14.2098,1,10.0,New Delhi,1.04,1.0,57.5605,65404.47440124459
Flat,4,2,1189.007,5.4518,0,18.6,Faridabad,1.5,6.09,3.6502,47008.183306475636
Flat,3,1,706.674,12.1492,1,21.1,Gurgaon,0.19,8.19,34.0003,34975.230096810716
PG,1,1,238.791,7.6778,0,21.8,Mayur Vihar,1.5,5.46,52.485,11812.486398089917
Flat,1,1,226.784,4.4587,0,15.9,Noida,1.19,8.73,14.7374,11231.85276364439
Flat,2,2,348.389,13.1253,2,21.4,Gurgaon,1.73,6.84,38.4253,25539.45518975515
Flat,4,2,671.979,6.3852,1,15.9,Greater Noida,1.13,9.61,51.5633,39076.89423611851
Flat,2,1,243.428,0.9701,0,8.6,Faridabad,0.8,2.15,40.4127,20279.04002073784
Flat,2,1,489.852,11.5808,2,6.1,Mayur Vihar,0.57,0.23,20.712,28555.728229784545
Flat,1,1,280.13,9.6217,1,11.2,Greater Noida,1.87,7.24,24.237,13930.48405293969
Flat,4,2,1020.338,0.3615,1,17.5,Mayur Vihar,0.86,1.49,57.2777,49719.02132461778
Flat,1,1,147.913,0.6204,2,10.2,Saket,0.95,7.3,45.5788,15855.956978756558
Flat,3,3,445.026,5.5085,1,3.2,New Delhi,0.11,5.53,11.7972,38013.022015991344
PG,1,1,197.4,8.836,1,19.9,Gurgaon,0.94,6.04,14.2221,13454.465313117407
Flat,1,1,255.59,0.2432,0,20.0,New Delhi,1.94,1.53,47.893,16496.33736018923
Flat,1,1,192.1,0.3509,1,7.6,Noida,1.73,1.2,35.2241,14673.721974317572
Flat,3,3,371.749,9.5218,1,22.8,New Delhi,0.37,4.88,46.0015,32999.12151907221
PG,1,1,127.401,8.5191,0,16.5,Greater Noida,0.89,4.22,43.7178,10467.632864407486
Flat,1,1,173.461,8.5572,1,12.7,Mayur Vihar,0.59,6.45,17.1029,14213.35723543047
PG,1,1,149.069,9.8914,1,1.8,Greater Noida,1.77,8.31,20.0711,11509.357635715209
Flat,1,1,287.171,8.7216,0,6.1,Greater Noida,0.47,6.4,55.16,15870.268331228417
PG,1,1,121.953,7.8221,0,18.6,Gurgaon,1.05,2.66,10.2601,9386.658482972061
Flat,2,1,486.782,11.6416,2,19.3,Dwarka,0.91,8.73,19.3691,25288.763819061907
Flat,3,3,408.1,7.8471,1,9.8,Mayur Vihar,1.05,6.61,9.6822,31075.868223552403
Flat,3,3,877.286,10.5459,1,8.8,Vasant Kunj,0.02,2.31,46.6635,43095.22252565054
Flat,3,1,744.904,4.4749,2,2.7,Gurgaon,0.61,1.36,41.2796,43053.34569973617
PG,1,1,151.0,6.8637,1,8.0,Noida,1.49,9.69,28.9827,12999.572199809634
Flat,4,2,1013.774,4.3163,2,18.1,New Delhi,1.18,3.78,41.5486,57230.40910299518
Flat,3,3,418.59,12.3047,2,10.5,Saket,1.84,4.09,22.1617,33699.94981242378
PG,1,1,129.075,9.8588,2,16.2,Gurgaon,1.79,7.88,55.486,13869.98493006288
Flat,3,3,868.174,12.2737,0,20.9,Faridabad,0.09,5.82,22.6094,38428.08721477837
Flat,3,2,661.764,0.8271,1,3.4,Mayur Vihar,1.11,2.03,23.0319,36534.091699139535
PG,1,1,136.624,1.6751,0,18.0,New Delhi,1.33,7.51,58.9135,11400.141852899156
Flat,1,1,141.22,7.1471,0,11.2,Mayur Vihar,1.06,7.22,53.6824,10300.516577458773
Flat,4,3,1166.113,11.8792,1,0.4,Saket,0.38,0.4,10.035,54369.525564374366
Flat,4,1,520.621,3.1931,1,22.6,Gurgaon,1.41,8.64,57.1968,34540.14061474406
Flat,4,2,1018.573,6.4125,2,13.1,New Delhi,1.23,9.57,29.2545,57432.15873936997
PG,1,1,169.625,14.5564,0,13.1,Faridabad,0.39,5.45,57.7557,12272.298146210149
Flat,1,1,250.553,11.2074,2,9.6,Greater Noida,0.74,8.65,15.5499,15865.417845470238
Flat,2,2,264.566,8.8935,2,15.2,Mayur Vihar,1.69,9.2,19.873,22353.926649476554
Flat,2,1,477.491,1.7068,2,22.2,Gurgaon,1.5,2.86,11.5825,26754.08762266477
PG,1,1,156.303,3.5772,0,14.5,Dwarka,0.11,2.19,22.9463,12795.562591416086
Flat,1,1,288.866,1.7378,0,1.4,Faridabad,0.4,8.89,15.8346,15758.273298206554
Flat,1,1,296.456,3.7108,1,23.7,Vasant Kunj,2.0,5.93,1.8647,13039.994069560045
PG,1,1,122.039,11.2754,0,2.1,Faridabad,1.42,1.18,14.2766,10167.967658090083
Flat,2,1,286.987,9.954,1,7.7,Saket,1.15,8.03,15.7353,18915.890605623776
Flat,3,1,666.338,3.6055,2,5.7,Gurgaon,1.45,1.31,5.9378,37512.27830983039
Flat,3,3,534.684,12.4525,1,9.9,New Delhi,1.59,2.22,20.3863,38097.059746585815
Flat,4,3,1129.277,1.6843,0,20.1,New Delhi,0.95,3.21,3.5823,58629.693777457476
Flat,4,2,647.386,11.7185,2,21.5,Saket,1.76,4.99,10.1099,38815.507646745005
Flat,2,1,486.958,6.4143,2,24.8,New Delhi,1.6,9.82,59.8044,29159.569036095825
Flat,1,1,234.385,0.957,0,9.8,Vasant Kunj,1.48,0.93,35.8864,13704.268837502203
PG,1,1,114.409,14.7184,2,7.4,Faridabad,1.48,0.09,45.2031,14498.09537852789
PG,1,1,197.729,14.2206,2,16.2,Dwarka,0.38,1.55,32.7472,16703.532648660435
PG,1,1,128.065,13.4765,1,7.1,Vasant Kunj,0.03,4.45,17.1699,12501.477385142574
PG,1,1,109.92,14.7377,2,3.7,Mayur Vihar,0.94,9.71,49.9246,13446.475359300839
Flat,2,2,243.817,7.0099,1,20.8,Greater Noida,0.09,2.33,50.78,22927.627250448262
Flat,4,4,606.383,12.1667,1,12.7,Mayur Vihar,1.65,4.82,25.659,40539.938666282666
PG,1,1,152.471,6.4478,0,24.5,Vasant Kunj,1.62,4.07,29.0255,8960.33227199519
PG,1,1,152.492,2.5256,1,22.7,Mayur Vihar,1.61,4.07,33.5243,12237.319202959765
PG,1,1,181.154,5.1743,0,13.7,New Delhi,1.06,5.37,30.4119,13911.766683333377
Flat,1,1,162.885,1.5286,1,8.1,Greater Noida,1.19,8.64,11.2606,11985.160695510962
Flat,1,1,248.727,8.6447,1,16.5,Noida,1.78,5.93,34.3705,14155.149341112432
PG,1,1,117.636,10.9252,1,14.1,Gurgaon,0.42,7.81,33.2576,11294.46667244653
Flat,4,2,485.268,11.2157,1,1.4,Mayur Vihar,0.65,8.94,42.9211,37060.654385233094
Flat,4,1,854.899,1.3319,0,15.7,Vasant Kunj,0.1,8.13,50.8153,40442.58642319214
Flat,1,1,152.498,12.6785,1,5.3,Saket,0.38,3.01,1.2429,13747.20564941913
Flat,2,2,515.459,4.5043,1,1.8,Gurgaon,1.63,0.8,51.2747,31532.491854419095
Flat,3,2,594.673,6.7087,2,8.4,Mayur Vihar,1.88,8.59,29.0592,35384.83389700765
PG,1,1,168.632,10.2923,0,1.4,Mayur Vihar,0.39,8.6,34.4935,12110.744259185089
Flat,2,2,318.414,2.9281,1,24.6,Saket,1.66,7.83,33.474,20924.538327088045
Flat,1,1,173.961,1.7291,1,18.9,Faridabad,1.0,9.11,26.858,11838.266518630915
PG,1,1,211.667,13.1433,0,19.3,Dwarka,0.65,8.1,21.6078,10813.065127706168
Flat,3,3,790.316,13.5261,1,0.2,Noida,1.58,6.88,7.979,39289.48766934898
Flat,2,2,570.248,4.0314,2,0.6,Dwarka,1.9,4.27,13.8212,32004.270203143595
Flat,3,2,439.766,8.0971,1,7.1,New Delhi,0.38,1.83,8.3309,34213.66574989757
Flat,2,2,377.567,9.3259,2,20.9,New Delhi,1.13,5.6,11.9552,27466.09809260444
Flat,2,2,265.499,8.9635,1,5.8,Faridabad,1.33,4.45,55.855,22305.897297792213
PG,1,1,247.626,6.3797,1,9.7,Mayur Vihar,0.47,0.26,8.5272,16479.503185588208
PG,1,1,218.328,8.1459,1,19.3,Mayur Vihar,1.21,5.6,35.123,13489.602872627584
Flat,2,1,537.328,1.3651,1,11.9,Faridabad,1.69,4.48,51.7932,26529.08887486895
PG,1,1,216.187,0.4639,2,11.4,New Delhi,1.82,8.69,1.182,16585.20734550301
Flat,1,1,191.401,2.2679,2,14.6,Noida,1.29,6.89,22.4492,14732.94681558577
Flat,2,1,353.904,7.9194,0,9.3,Gurgaon,1.77,6.92,14.824,18906.51253856505
PG,1,1,235.964,2.8185,2,16.2,Vasant Kunj,1.62,9.01,6.9928,15588.486157259431
Flat,3,1,708.443,7.4365,2,16.9,Gurgaon,0.33,7.54,54.9081,39771.511554497934
PG,1,1,199.061,6.6824,1,1.2,Vasant Kunj,1.47,7.4,48.1385,15502.187192453139
Flat,4,1,670.653,9.5519,1,14.4,Saket,0.4,7.93,46.9549,38378.95577290518
Flat,1,1,226.39,1.0921,0,1.6,Greater Noida,1.71,8.83,9.0801,13422.726680442678
Flat,4,1,621.018,14.8875,1,10.9,Dwarka,0.36,5.93,15.7072,37397.30901418983
Flat,3,2,750.309,10.9155,0,12.0,Vasant Kunj,1.45,7.39,41.5035,33610.36435198787
Flat,4,2,799.235,11.5492,2,8.6,Dwarka,0.38,2.09,39.5942,46261.52242148863
Flat,2,2,556.677,9.3567,2,7.7,Gurgaon,0.37,10.0,35.115,33146.83648828763
Flat,4,2,1086.653,12.5051,0,2.6,Faridabad,1.58,4.73,31.9502,46790.033056579836
Flat,4,4,587.613,7.3549,0,23.0,Noida,1.79,1.74,41.1115,38800.22996969184
Flat,1,1,189.058,12.1997,2,3.8,Faridabad,0.97,2.81,12.5684,16266.954654359806
Flat,1,1,257.721,11.5339,1,4.5,Mayur Vihar,0.82,3.29,7.1117,16249.240766714063
Flat,2,1,573.768,6.5335,2,0.5,Faridabad,0.83,5.37,41.8663,30781.06712601266
Flat,2,2,501.199,10.7788,0,2.2,Mayur Vihar,1.3,3.47,35.4455,25345.85771724206
Flat,2,2,583.921,13.8797,1,14.3,Saket,0.53,7.33,53.4683,28908.084477688324
Flat,1,1,215.518,10.4741,2,23.7,Gurgaon,1.02,3.43,58.7439,16675.508317886917
PG,1,1,190.369,5.8358,1,4.3,Gurgaon,0.44,4.06,1.0408,16024.490836964946
PG,1,1,133.522,6.8591,2,3.6,Gurgaon,0.84,5.91,46.2824,17305.289563134993
Flat,2,1,335.396,12.3869,1,10.4,New Delhi,1.74,9.25,30.8233,23332.55631444897
Flat,4,3,829.675,3.1013,1,2.0,New Delhi,1.55,9.69,17.9587,51300.35688476658
Flat,1,1,210.573,13.3131,1,7.5,Greater Noida,0.16,0.78,1.3127,14378.149164894226
Flat,1,1,169.234,11.3768,1,21.8,Noida,0.33,2.95,16.8204,13126.754112823182
Flat,2,2,440.733,6.3846,1,7.1,Saket,0.68,9.48,21.4805,25395.74105293667
Flat,4,4,855.731,8.5298,2,20.9,Vasant Kunj,0.25,8.3,58.5829,49364.492190448116
Flat,1,1,238.801,10.4421,2,18.5,Saket,0.41,5.35,10.1781,16458.846901864606
Flat,3,1,888.418,12.1405,1,14.9,Greater Noida,0.75,9.52,37.5603,37190.72428600767
PG,1,1,116.137,8.9138,2,2.2,New Delhi,1.01,0.07,55.3868,17949.99842014715
Flat,3,2,887.993,0.7287,0,4.2,Mayur Vihar,1.56,2.17,52.4906,40448.40680518974
Flat,4,4,954.922,13.8659,0,5.0,Noida,1.92,6.72,32.4965,48012.296218469666
Flat,1,1,161.739,9.1885,0,23.7,Gurgaon,0.51,0.11,58.3104,12841.967150078144
Flat,1,1,210.972,3.4737,0,13.3,Gurgaon,1.01,8.12,44.153,13284.881129604595
PG,1,1,201.984,1.9727,1,20.2,Gurgaon,1.99,6.12,39.0704,13384.096934299085
Flat,4,3,668.532,3.6818,0,5.5,Noida,0.14,7.24,34.9911,42076.941208466145
Flat,2,2,353.23,2.2363,1,12.8,Mayur Vihar,1.21,7.65,2.6554,23803.680297851806
Flat,4,2,957.575,6.4796,2,18.9,Saket,1.75,9.46,20.4316,45562.08164291625
Flat,3,3,573.976,9.2408,2,14.5,Dwarka,0.82,8.14,19.2262,36934.401981063544
Flat,4,1,986.13,2.2429,2,6.4,Dwarka,0.66,8.41,39.9512,47812.07323376515
Flat,1,1,285.171,6.6316,1,8.7,Vasant Kunj,1.95,6.42,10.7383,14127.670031190546
Flat,3,1,436.686,8.2604,0,3.4,Noida,0.39,2.84,57.0217,27962.66520258009
